(241, 0.721355470748520367255969)
(242, 0.721355352301062896402783)
(243, 0.721355223621753081259300)
(244, 0.721355085029493349962163)
(245, 0.721354936850493745313463)
(246, 0.721354779417565006649495)
(247, 0.721354613069427488744655)
(248, 0.721354438150036405473987)
(249, 0.721354255007923829130950)
(250, 0.721354063995557821996599)
(251, 0.721353865468719024936837)
(252, 0.721353659785894978415348)
(253, 0.721353447307692404304345)
(254, 0.721353228396267632194899)
(255, 0.721353003414775311504381)
(256, 0.721352772726835510487650)
(257, 0.721352536696019265227831)
(258, 0.721352295685352605751926)
(259, 0.721352050056839052523077)
(260, 0.721351800171000544650006)
(261, 0.721351546386436731160047)
(262, 0.721351289059402528546685)
(263, 0.721351028543403821463595)
(264, 0.721350765188811158835480)
(265, 0.721350499342491274729334)
(266, 0.721350231347456242020410)
(267, 0.721349961542530047133213)
(268, 0.721349690262032355883428)
(269, 0.721349417835479223631328)
(270, 0.721349144587300487524795)
(271, 0.721348870836573564505786)
(272, 0.721348596896773365919511)
(273, 0.721348323075538027950126)
(274, 0.721348049674450146655060)
(275, 0.721347776988833197030920)
(276, 0.721347505307562807266520)
(277, 0.721347234912892552074111)
(278, 0.721346966080293922689089)
(279, 0.721346699078310125744299)
(280, 0.721346434168423358713275)
(281, 0.721346171604935205931039)
(282, 0.721345911634859796299615)
(283, 0.721345654497829361625643)
(284, 0.721345400426011833078886)
(285, 0.721345149644040112464480)
(286, 0.721344902368952654829502)
(287, 0.721344658810144999339412)
(288, 0.721344419169331886327147)
(289, 0.721344183640519599902638)
(290, 0.721343952409988177479869)
(291, 0.721343725656283130001260)
(292, 0.721343503550216319484372)
(293, 0.721343286254875643753494)
(294, 0.721343073925643181822483)
(295, 0.721342866710221457334513)
(296, 0.721342664748667481718083)
(297, 0.721342468173434243256946)
(298, 0.721342277109419313073878)
(299, 0.721342091674020244070661)
(300, 0.721341911977196444127317)
(301, 0.721341738121537210321212)
(302, 0.721341570202335616563002)
(303, 0.721341408307667952840683)
(304, 0.721341252518478420197583)
(305, 0.721341102908668791629656)
(306, 0.721340959545192755251869)
(307, 0.721340822488154662342122)
(308, 0.721340691790912409204594)
(309, 0.721340567500184188191769)
(310, 0.721340449656158849672374)
(311, 0.721340338292609623216146)
(312, 0.721340233437010952776547)
(313, 0.721340135110658207178533)
(314, 0.721340043328790033744913)
(315, 0.721339958100713129420459)
(316, 0.721339879429929210258858)
(317, 0.721339807314263966622766)
(318, 0.721339741745997797900001)
(319, 0.721339682711998126951997)
(320, 0.721339630193853100877099)
(321, 0.721339584168006490985955)
(322, 0.721339544605893611140750)
(323, 0.721339511474078079800623)
(324, 0.721339484734389257235301)
(325, 0.721339464344060195415775)
(326, 0.721339450255865944056070)
(327, 0.721339442418262062164970)
(328, 0.721339440775523190262144)
(329, 0.721339445267881544119939)
(330, 0.721339455831665196506024)
(331, 0.721339472399436018918642)
(332, 0.721339494900127160726265)
(333, 0.721339523259179948442383)
(334, 0.721339557398680093082313)
(335, 0.721339597237493098662696)
(336, 0.721339642691398769911585)
(337, 0.721339693673224722159174)
(338, 0.721339750092978801172705)
(339, 0.721339811857980325386696)
(340, 0.721339878872990067556831)
(341, 0.721339951040338897335295)
(342, 0.721340028260055010626180)
(343, 0.721340110429989675830635)
(344, 0.721340197445941431233949)
(345, 0.721340289201778671821279)
(346, 0.721340385589560567734784)
(347, 0.721340486499656260403127)
(348, 0.721340591820862286086007)
(349, 0.721340701440518180182298)
(350, 0.721340815244620219149902)
(351, 0.721340933117933260281962)
(352, 0.721341054944100642876210)
(353, 0.721341180605752117525163)
(354, 0.721341309984609773343845)
(355, 0.721341442961591935942290)
(356, 0.721341579416915011840708)
(357, 0.721341719230193257820125)
(358, 0.721341862280536456399961)
(359, 0.721342008446645481239387)
(360, 0.721342157606905738769804)
(361, 0.721342309639478474789497)
(362, 0.721342464422389937080308)
(363, 0.721342621833618387352540)
(364, 0.721342781751178957980105)
(365, 0.721342944053206351061860)
(366, 0.721343108618035379334768)
(367, 0.721343275324279350374395)
(368, 0.721343444050906297345910)
(369, 0.721343614677313061322425)
(370, 0.721343787083397231861271)
(371, 0.721343961149626954131695)
(372, 0.721344136757108612414064)
(373, 0.721344313787652401249603)
(374, 0.721344492123835796907703)
(375, 0.721344671649064943157903)
(376, 0.721344852247633966588972)
(377, 0.721345033804782237908916)
(378, 0.721345216206749596785924)
(379, 0.721345399340829558859954)
(380, 0.721345583095420524561047)
(381, 0.721345767360075010321987)
(382, 0.721345952025546923666900)
(383, 0.721346136983836904498025)
(384, 0.721346322128235755690330)
(385, 0.721346507353365986839563)
(386, 0.721346692555221495695985)
(387, 0.721346877631205412454697)
(388, 0.721347062480166132664543)
(389, 0.721347247002431565064542)
(390, 0.721347431099841621159179)
(391, 0.721347614675778973804171)
(392, 0.721347797635198112494237)
(393, 0.721347979884652723423282)
(394, 0.721348161332321422730144)
(395, 0.721348341888031871646375)
(396, 0.721348521463283302533854)
(397, 0.721348699971267485031772)
(398, 0.721348877326888161737237)
(399, 0.721349053446778983012042)
(400, 0.721349228249319970647269)
(401, 0.721349401654652540228797)
(402, 0.721349573584693112126049)
(403, 0.721349743963145341082532)
(404, 0.721349912715510994413892)
(405, 0.721350079769099508822456)
(406, 0.721350245053036255816969)
(407, 0.721350408498269545681875)
(408, 0.721350570037576399874829)
(409, 0.721350729605567121644865)
(410, 0.721350887138688694556064)
(411, 0.721351042575227038476717)
(412, 0.721351195855308152448509)
(413, 0.721351346920898173690123)
(414, 0.721351495715802381810676)
(415, 0.721351642185663177115057)
(416, 0.721351786277957061674919)
(417, 0.721351927941990651616189)
(418, 0.721352067128895748837857)
(419, 0.721352203791623500128497)
(420, 0.721352337884937671386825)
(421, 0.721352469365407064380281)
(422, 0.721352598191397103193829)
(423, 0.721352724323060617229511)
(424, 0.721352847722327847315581)
(425, 0.721352968352895701174804)
(426, 0.721353086180216284182579)
(427, 0.721353201171484731022128)
(428, 0.721353313295626363509623)
(429, 0.721353422523283199525664)
(430, 0.721353528826799837643540)
(431, 0.721353632180208741696230)
(432, 0.721353732559214949168835)
(433, 0.721353829941180226944463)
(434, 0.721353924305106697568965)
(435, 0.721354015631619958833479)
(436, 0.721354103902951719103576)
(437, 0.721354189102921970453507)
(438, 0.721354271216920721287654)
(439, 0.721354350231889309756331)
(440, 0.721354426136301318894574)
(441, 0.721354498920143114034356)
(442, 0.721354568574894022658984)
(443, 0.721354635093506176490241)
(444, 0.721354698470384035216024)
(445, 0.721354758701363610886656)
(446, 0.721354815783691411627202)
(447, 0.721354869716003122933013)
(448, 0.721354920498302044437651)
(449, 0.721354968131937299662938)
(450, 0.721355012619581835885072)
(451, 0.721355053965210230876156)
(452, 0.721355092174076322905200)
(453, 0.721355127252690680013519)
(454, 0.721355159208797924208420)
(455, 0.721355188051353925852010)
(456, 0.721355213790502883159286)
(457, 0.721355236437554301355030)
(458, 0.721355256004959885682030)
(459, 0.721355272506290362096200)
(460, 0.721355285956212239130467)
(461, 0.721355296370464524060803)
(462, 0.721355303765835406160020)
(463, 0.721355308160138919481939)
(464, 0.721355309572191597280002)
(465, 0.721355308021789129826733)
(466, 0.721355303529683037070407)
(467, 0.721355296117557367234750)
(468, 0.721355285808005432144552)
(469, 0.721355272624506589739564)
(470, 0.721355256591403083921169)
(471, 0.721355237733876951566192)
(472, 0.721355216077927006232276)
(473, 0.721355191650345907776352)
(474, 0.721355164478697326807512)
(475, 0.721355134591293212601047)
(476, 0.721355102017171172808113)
(477, 0.721355066786071973010406)
(478, 0.721355028928417163885967)
(479, 0.721354988475286843474672)
(480, 0.721354945458397561758757)
(481, 0.721354899910080374505186)
(482, 0.721354851863259053051180)
(483, 0.721354801351428456456018)
(484, 0.721354748408633072184548)
(485, 0.721354693069445731239436)
(486, 0.721354635368946503410544)
(487, 0.721354575342701778069156)
(488, 0.721354513026743535696573)
(489, 0.721354448457548815104349)
(490, 0.721354381672019381073675)
(491, 0.721354312707461596918499)
(492, 0.721354241601566506256191)
(493, 0.721354168392390128055133)
(494, 0.721354093118333968816649)
(495, 0.721354015818125755543189)
(496, 0.721353936530800392941265)
(497, 0.721353855295681148110608)
(498, 0.721353772152361065776197)
(499, 0.721353687140684616932043)
(500, 0.721353600300729583577471)
(501, 0.721353511672789182049068)
(502, 0.721353421297354427271133)
(503, 0.721353329215096740076777)
(504, 0.721353235466850799582026)
(505, 0.721353140093597642429972)
(506, 0.721353043136448010562659)
(507, 0.721352944636625949019712)
(508, 0.721352844635452655110746)
(509, 0.721352743174330580158883)
(510, 0.721352640294727784867260)
(511, 0.721352536038162549219541)
(512, 0.721352430446188237685863)
(513, 0.721352323560378420372922)
(514, 0.721352215422312250625680)
(515, 0.721352106073560099460407)
(516, 0.721351995555669447086327)
(517, 0.721351883910151031651785)
(518, 0.721351771178465255235311)
(519, 0.721351657402008846988066)
(520, 0.721351542622101783223431)
(521, 0.721351426879974464144458)
(522, 0.721351310216755146794693)
(523, 0.721351192673457633718774)
(524, 0.721351074290969216721239)
(525, 0.721350955110038875017908)
(526, 0.721350835171265726984268)
(527, 0.721350714515087734614669)
(528, 0.721350593181770659724326)
(529, 0.721350471211397270840227)
(530, 0.721350348643856799650635)
(531, 0.721350225518834645804126)
(532, 0.721350101875802328775970)
(533, 0.721349977754007685448445)
(534, 0.721349853192465311982518)
(535, 0.721349728229947248492495)
(536, 0.721349602904973904972202)
(537, 0.721349477255805226858864)
(538, 0.721349351320432098563840)
(539, 0.721349225136567983242039)
(540, 0.721349098741640797018153)
(541, 0.721348972172785015836460)
(542, 0.721348845466834013051897)
(543, 0.721348718660312625831869)
(544, 0.721348591789429948394728)
(545, 0.721348464890072350066555)
(546, 0.721348337997796716098662)
(547, 0.721348211147823909147809)
(548, 0.721348084375032449285293)
(549, 0.721347957713952410366719)
(550, 0.721347831198759530559594)
(551, 0.721347704863269534796469)
(552, 0.721347578740932666891484)
(553, 0.721347452864828429030027)
(554, 0.721347327267660526316554)
(555, 0.721347201981752014040193)
(556, 0.721347077039040645296924)
(557, 0.721346952471074416584137)
(558, 0.721346828309007308966328)
(559, 0.721346704583595222391223)
(560, 0.721346581325192100720058)
(561, 0.721346458563746245020747)
(562, 0.721346336328796812659590)
(563, 0.721346214649470499714471)
(564, 0.721346093554478404222388)
(565, 0.721345973072113067764598)
(566, 0.721345853230245692884100)
(567, 0.721345734056323533824457)
(568, 0.721345615577367458071787)
(569, 0.721345497819969676178150)
(570, 0.721345380810291637341371)
(571, 0.721345264574062088213404)
(572, 0.721345149136575292408411)
(573, 0.721345034522689408181773)
(574, 0.721344920756825021752033)
(575, 0.721344807862963833739362)
(576, 0.721344695864647496197217)
(577, 0.721344584784976597717368)
(578, 0.721344474646609794093301)
(579, 0.721344365471763082032397)
(580, 0.721344257282209213413046)
(581, 0.721344150099277247591294)
(582, 0.721344043943852239267944)
(583, 0.721343938836375059436663)
(584, 0.721343834796842346943045)
(585, 0.721343731844806588193962)
(586, 0.721343629999376322568299)
(587, 0.721343529279216471090318)
(588, 0.721343429702548785940579)
(589, 0.721343331287152418390230)
(590, 0.721343234050364602759722)
(591, 0.721343138009081454014078)
(592, 0.721343043179758876625015)
(593, 0.721342949578413582340752)
(594, 0.721342857220624214523530)
(595, 0.721342766121532576728336)
(596, 0.721342676295844963213619)
(597, 0.721342587757833589090889)
(598, 0.721342500521338117838734)
(599, 0.721342414599767283922035)
(600, 0.721342330006100608277392)
(601, 0.721342246752890204442882)
(602, 0.721342164852262673128294)
(603, 0.721342084315921083043732)
(604, 0.721342005155147035819813)
(605, 0.721341927380802812875914)
(606, 0.721341851003333602110249)
(607, 0.721341776032769802307861)
(608, 0.721341702478729403180255)
(609, 0.721341630350420438974501)
(610, 0.721341559656643513606991)
(611, 0.721341490405794395301047)
(612, 0.721341422605866678726305)
(613, 0.721341356264454512661328)
(614, 0.721341291388755391221323)
(615, 0.721341227985573006714093)
(616, 0.721341166061320162211396)
(617, 0.721341105622021741941923)
(618, 0.721341046673317737636620)
(619, 0.721340989220466328978215)
(620, 0.721340933268347016329072)
(621, 0.721340878821463803934416)
(622, 0.721340825883948431820166)
(623, 0.721340774459563654626349)
(624, 0.721340724551706565641532)
(625, 0.721340676163411964324534)
(626, 0.721340629297355765622264)
(627, 0.721340583955858449417498)
(628, 0.721340540140888548460109)
(629, 0.721340497854066173159401)
(630, 0.721340457096666571638337)
(631, 0.721340417869623723472445)
(632, 0.721340380173533965557579)
(633, 0.721340344008659648577035)
(634, 0.721340309374932822555848)
(635, 0.721340276271958950017922)
(636, 0.721340244699020645279929)
(637, 0.721340214655081438440831)
(638, 0.721340186138789562647335)
(639, 0.721340159148481763237638)
(640, 0.721340133682187127388797)
(641, 0.721340109737630932914494)
(642, 0.721340087312238514882090)
(643, 0.721340066403139148740251)
(644, 0.721340047007169948670159)
(645, 0.721340029120879779893809)
(646, 0.721340012740533183697452)
(647, 0.721339997862114313945662)
(648, 0.721339984481330883887300)
(649, 0.721339972593618122072297)
(650, 0.721339962194142736221060)
(651, 0.721339953277806883910026)
(652, 0.721339945839252148955476)
(653, 0.721339939872863522400555)
(654, 0.721339935372773387030865)
(655, 0.721339932332865504362051)
(656, 0.721339930746779003067293)
(657, 0.721339930607912367828937)
(658, 0.721339931909427427620646)
(659, 0.721339934644253342445037)
(660, 0.721339938805090587573507)
(661, 0.721339944384414934351623)
(662, 0.721339951374481426655088)
(663, 0.721339959767328352099743)
(664, 0.721339969554781207127800)
(665, 0.721339980728456655111824)
(666, 0.721339993279766476636494)
(667, 0.721340007199921511136732)
(668, 0.721340022479935589088991)
(669, 0.721340039110629453970711)
(670, 0.721340057082634673221585)
(671, 0.721340076386397537456615)
(672, 0.721340097012182947200062)
(673, 0.721340118950078286426319)
(674, 0.721340142189997282210427)
(675, 0.721340166721683849808753)
(676, 0.721340192534715922507429)
(677, 0.721340219618509265591757)
(678, 0.721340247962321273807474)
(679, 0.721340277555254751700459)
(680, 0.721340308386261676237695)
(681, 0.721340340444146941128859)
(682, 0.721340373717572082282246)
(683, 0.721340408195058983846245)
(684, 0.721340443864993564301291)
(685, 0.721340480715629442083618)
(686, 0.721340518735091580235913)
(687, 0.721340557911379909596730)
(688, 0.721340598232372930052693)
(689, 0.721340639685831289394152)
(690, 0.721340682259401339328065)
(691, 0.721340725940618668215823)
(692, 0.721340770716911610119172)
(693, 0.721340816575604729748013)
(694, 0.721340863503922282921417)
(695, 0.721340911488991652163139)
(696, 0.721340960517846757067278)
(697, 0.721341010577431439083405)
(698, 0.721341061654602820382196)
(699, 0.721341113736134636475692)
(700, 0.721341166808720542278090)
(701, 0.721341220858977391306965)
(702, 0.721341275873448487734003)
(703, 0.721341331838606811009329)
(704, 0.721341388740858212792221)
(705, 0.721341446566544585935372)
(706, 0.721341505301947005278515)
(707, 0.721341564933288840020385)
(708, 0.721341625446738837448149)
(709, 0.721341686828414177813666)
(710, 0.721341749064383500158020)
(711, 0.721341812140669898894734)
(712, 0.721341876043253890973448)
(713, 0.721341940758076353455039)
(714, 0.721342006271041431339850)
(715, 0.721342072568019415500485)
(716, 0.721342139634849590578752)
(717, 0.721342207457343052718886)
(718, 0.721342276021285497014099)
(719, 0.721342345312439974557298)
(720, 0.721342415316549618991748)
(721, 0.721342486019340342469380)
(722, 0.721342557406523500930269)
(723, 0.721342629463798528627957)
(724, 0.721342702176855541831435)
(725, 0.721342775531377911644163)
(726, 0.721342849513044805887691)
(727, 0.721342924107533700005744)
(728, 0.721342999300522856952254)
(729, 0.721343075077693776033977)
(730, 0.721343151424733610686687)
(731, 0.721343228327337555169605)
(732, 0.721343305771211200172106)
(733, 0.721343383742072857330807)
(734, 0.721343462225655852665315)
(735, 0.721343541207710788944011)
(736, 0.721343620674007777001356)
(737, 0.721343700610338636031493)
(738, 0.721343781002519062891322)
(739, 0.721343861836390770451288)
(740, 0.721343943097823595038441)
(741, 0.721344024772717573022631)
(742, 0.721344106847004986601002)
(743, 0.721344189306652378843439)
(744, 0.721344272137662538066018)
(745, 0.721344355326076451604386)
(746, 0.721344438857975229065999)
(747, 0.721344522719481995142965)
(748, 0.721344606896763752074190)
(749, 0.721344691376033211849139)
(750, 0.721344776143550598251065)
(751, 0.721344861185625418841097)
(752, 0.721344946488618206991044)
(753, 0.721345032038942234074600)
(754, 0.721345117823065191932879)
(755, 0.721345203827510845733931)
(756, 0.721345290038860657349444)
(757, 0.721345376443755379375762)
(758, 0.721345463028896619931744)
(759, 0.721345549781048378366648)
(760, 0.721345636687038552018492)
(761, 0.721345723733760414164271)
(762, 0.721345810908174063307078)
(763, 0.721345898197307843950952)
(764, 0.721345985588259739012971)
(765, 0.721346073068198734030499)
(766, 0.721346160624366153320156)
(767, 0.721346248244076968250689)
(768, 0.721346335914721077793268)
(769, 0.721346423623764561516838)
(770, 0.721346511358750905197251)
(771, 0.721346599107302199213098)
(772, 0.721346686857120309901752)
(773, 0.721346774595988024054277)
(774, 0.721346862311770166726397)
(775, 0.721346949992414692549270)
(776, 0.721347037625953750721995)
(777, 0.721347125200504723872514)
(778, 0.721347212704271240974514)
(779, 0.721347300125544164509945)
(780, 0.721347387452702552068149)
(781, 0.721347474674214592576206)
(782, 0.721347561778638517353118)
(783, 0.721347648754623486187046)
(784, 0.721347735590910448631415)
(785, 0.721347822276332980720411)
(786, 0.721347908799818097304844)
(787, 0.721347995150387040210225)
(788, 0.721348081317156042420106)
(789, 0.721348167289337068490951)
(790, 0.721348253056238531402068)
(791, 0.721348338607265986049418)
(792, 0.721348423931922799589486)
(793, 0.721348509019810798843255)
(794, 0.721348593860630894969441)
(795, 0.721348678444183685616784)
(796, 0.721348762760370034767494)
(797, 0.721348846799191630483239)
(798, 0.721348930550751520766326)
(799, 0.721349014005254627749118)
(800, 0.721349097153008240424855)
(801, 0.721349179984422486135151)
(802, 0.721349262490010781026946)
(803, 0.721349344660390259695581)
(804, 0.721349426486282184227611)
(805, 0.721349507958512332860101)
(806, 0.721349589068011368470961)
(807, 0.721349669805815187116922)
(808, 0.721349750163065246834919)
(809, 0.721349830131008876922917)
(810, 0.721349909700999567915893)
(811, 0.721349988864497242474011)
(812, 0.721350067613068507397632)
(813, 0.721350145938386886986721)
(814, 0.721350223832233037958704)
(815, 0.721350301286494946141959)
(816, 0.721350378293168105159381)
(817, 0.721350454844355677317405)
(818, 0.721350530932268636915560)
(819, 0.721350606549225896190975)
(820, 0.721350681687654414111846)
(821, 0.721350756340089288233866)
(822, 0.721350830499173829833008)
(823, 0.721350904157659622527226)
(824, 0.721350977308406564599922)
(825, 0.721351049944382895236622)
(826, 0.721351122058665204886299)
(827, 0.721351193644438429958434)
(828, 0.721351264694995832064978)
(829, 0.721351335203738962017911)
(830, 0.721351405164177608789870)
(831, 0.721351474569929733647014)
(832, 0.721351543414721389660674)
(833, 0.721351611692386626804611)
(834, 0.721351679396867382844062)
(835, 0.721351746522213360220750)
(836, 0.721351813062581889138963)
(837, 0.721351879012237777054697)
(838, 0.721351944365553144772149)
(839, 0.721352009117007249347007)
(840, 0.721352073261186293998722)
(841, 0.721352136792783225230732)
(842, 0.721352199706597517357298)
(843, 0.721352261997534944634644)
(844, 0.721352323660607341193981)
(845, 0.721352384690932348970461)
(846, 0.721352445083733153824447)
(847, 0.721352504834338210047193)
(848, 0.721352563938180953445136)
(849, 0.721352622390799503192317)
(850, 0.721352680187836352643041)
(851, 0.721352737325038049292894)
(852, 0.721352793798254864076598)
(853, 0.721352849603440450189703)
(854, 0.721352904736651491619874)
(855, 0.721352959194047341572500)
(856, 0.721353012971889650973486)
(857, 0.721353066066541987232511)
(858, 0.721353118474469443447054)
(859, 0.721353170192238238226819)
(860, 0.721353221216515306318121)
(861, 0.721353271544067880204371)
(862, 0.721353321171763062859954)
(863, 0.721353370096567391831298)
(864, 0.721353418315546394819553)
(865, 0.721353465825864136936382)
(866, 0.721353512624782759804947)
(867, 0.721353558709662012674495)
(868, 0.721353604077958775718207)
(869, 0.721353648727226575680711)
(870, 0.721353692655115094041204)
(871, 0.721353735859369667856889)
(872, 0.721353778337830783449642)
(873, 0.721353820088433563098031)
(874, 0.721353861109207244894767)
